Date,Closing Price,Pair
1/14/02,1.5948,USD_CAD
1/15/02,1.5892,USD_CAD
1/16/02,1.5987,USD_CAD
1/17/02,1.6101,USD_CAD
1/18/02,1.6145,USD_CAD
1/21/02,1.6128,USD_CAD
1/22/02,1.6083,USD_CAD
1/23/02,1.6014,USD_CAD
1/24/02,1.6027,USD_CAD
1/25/02,1.6104,USD_CAD
1/28/02,1.5991,USD_CAD
1/29/02,1.5935,USD_CAD
1/30/02,1.5884,USD_CAD
1/31/02,1.5863,USD_CAD
2/01/02,1.5904,USD_CAD
2/04/02,1.5967,USD_CAD
2/05/02,1.5968,USD_CAD
2/06/02,1.6051,USD_CAD
2/07/02,1.599,USD_CAD
2/08/02,1.598,USD_CAD
2/11/02,1.5903,USD_CAD
2/12/02,1.5916,USD_CAD
2/13/02,1.5907,USD_CAD
2/14/02,1.5928,USD_CAD
2/15/02,1.5896,USD_CAD
2/18/02,1.593,USD_CAD
2/19/02,1.5905,USD_CAD
2/20/02,1.589,USD_CAD
2/21/02,1.5906,USD_CAD
2/22/02,1.596,USD_CAD
2/25/02,1.6007,USD_CAD
2/26/02,1.6095,USD_CAD
2/27/02,1.6093,USD_CAD
2/28/02,1.6015,USD_CAD
3/01/02,1.592,USD_CAD
3/04/02,1.5905,USD_CAD
3/05/02,1.5879,USD_CAD
3/06/02,1.5818,USD_CAD
3/07/02,1.583,USD_CAD
3/08/02,1.5866,USD_CAD
3/11/02,1.5834,USD_CAD
3/12/02,1.5855,USD_CAD
3/13/02,1.5954,USD_CAD
3/14/02,1.591,USD_CAD
3/15/02,1.5839,USD_CAD
3/18/02,1.5846,USD_CAD
3/19/02,1.5845,USD_CAD
3/20/02,1.5803,USD_CAD
3/21/02,1.5779,USD_CAD
3/22/02,1.5777,USD_CAD
3/25/02,1.5839,USD_CAD
3/26/02,1.592,USD_CAD
3/27/02,1.5952,USD_CAD
3/28/02,1.5927,USD_CAD
3/29/02,1.5955,USD_CAD
4/01/02,1.5981,USD_CAD
4/02/02,1.5933,USD_CAD
4/03/02,1.5897,USD_CAD
4/04/02,1.5935,USD_CAD
4/05/02,1.5896,USD_CAD
4/08/02,1.5955,USD_CAD
4/09/02,1.5958,USD_CAD
4/10/02,1.5926,USD_CAD
4/11/02,1.5885,USD_CAD
4/12/02,1.5854,USD_CAD
4/15/02,1.5867,USD_CAD
4/16/02,1.5822,USD_CAD
4/17/02,1.5749,USD_CAD
4/18/02,1.5753,USD_CAD
4/19/02,1.572,USD_CAD
4/22/02,1.5706,USD_CAD
4/23/02,1.5727,USD_CAD
4/24/02,1.5676,USD_CAD
4/25/02,1.565,USD_CAD
4/26/02,1.5623,USD_CAD
4/29/02,1.567,USD_CAD
4/30/02,1.5678,USD_CAD
5/01/02,1.5598,USD_CAD
5/02/02,1.5617,USD_CAD
5/03/02,1.5661,USD_CAD
5/06/02,1.5684,USD_CAD
5/07/02,1.5669,USD_CAD
5/08/02,1.5702,USD_CAD
5/09/02,1.5649,USD_CAD
5/10/02,1.5583,USD_CAD
5/13/02,1.5548,USD_CAD
5/14/02,1.5583,USD_CAD
5/15/02,1.557,USD_CAD
5/16/02,1.5548,USD_CAD
5/17/02,1.5439,USD_CAD
5/20/02,1.5419,USD_CAD
5/21/02,1.5369,USD_CAD
5/22/02,1.5323,USD_CAD
5/23/02,1.5361,USD_CAD
5/24/02,1.5325,USD_CAD
5/27/02,1.5331,USD_CAD
5/28/02,1.5308,USD_CAD
5/29/02,1.5347,USD_CAD
5/30/02,1.5343,USD_CAD
5/31/02,1.533,USD_CAD
6/03/02,1.5274,USD_CAD
6/04/02,1.5317,USD_CAD
6/05/02,1.5327,USD_CAD
6/06/02,1.533,USD_CAD
6/07/02,1.5321,USD_CAD
6/10/02,1.5397,USD_CAD
6/11/02,1.5356,USD_CAD
6/12/02,1.5354,USD_CAD
6/13/02,1.5393,USD_CAD
6/14/02,1.5468,USD_CAD
6/17/02,1.5466,USD_CAD
6/18/02,1.5459,USD_CAD
6/19/02,1.5406,USD_CAD
6/20/02,1.5276,USD_CAD
6/21/02,1.5204,USD_CAD
6/24/02,1.5208,USD_CAD
6/25/02,1.5151,USD_CAD
6/26/02,1.5192,USD_CAD
6/27/02,1.5108,USD_CAD
6/28/02,1.5188,USD_CAD
7/01/02,1.5162,USD_CAD
7/02/02,1.5267,USD_CAD
7/03/02,1.5315,USD_CAD
7/04/02,1.5278,USD_CAD
7/05/02,1.5224,USD_CAD
7/08/02,1.5233,USD_CAD
7/09/02,1.512,USD_CAD
7/10/02,1.5203,USD_CAD
7/11/02,1.5253,USD_CAD
7/12/02,1.5336,USD_CAD
7/15/02,1.5388,USD_CAD
7/16/02,1.538,USD_CAD
7/17/02,1.5396,USD_CAD
7/18/02,1.5451,USD_CAD
7/19/02,1.5435,USD_CAD
7/22/02,1.5644,USD_CAD
7/23/02,1.5828,USD_CAD
7/24/02,1.563,USD_CAD
7/25/02,1.5685,USD_CAD
7/26/02,1.587,USD_CAD
7/29/02,1.5722,USD_CAD
7/30/02,1.575,USD_CAD
7/31/02,1.584,USD_CAD
8/01/02,1.591,USD_CAD
8/02/02,1.5847,USD_CAD
8/05/02,1.5965,USD_CAD
8/06/02,1.5851,USD_CAD
8/07/02,1.5775,USD_CAD
8/08/02,1.58,USD_CAD
8/09/02,1.5723,USD_CAD
8/12/02,1.5741,USD_CAD
8/13/02,1.565,USD_CAD
8/14/02,1.5631,USD_CAD
8/15/02,1.5587,USD_CAD
8/16/02,1.5592,USD_CAD
8/19/02,1.5741,USD_CAD
8/20/02,1.5677,USD_CAD
8/21/02,1.5535,USD_CAD
8/22/02,1.5593,USD_CAD
8/23/02,1.5563,USD_CAD
8/26/02,1.5555,USD_CAD
8/27/02,1.5537,USD_CAD
8/28/02,1.5591,USD_CAD
8/29/02,1.5587,USD_CAD
8/30/02,1.5587,USD_CAD
9/02/02,1.5576,USD_CAD
9/03/02,1.553,USD_CAD
9/04/02,1.5669,USD_CAD
9/05/02,1.5724,USD_CAD
9/06/02,1.5588,USD_CAD
9/09/02,1.5642,USD_CAD
9/10/02,1.5722,USD_CAD
9/11/02,1.5799,USD_CAD
9/12/02,1.5874,USD_CAD
9/13/02,1.5799,USD_CAD
9/16/02,1.5816,USD_CAD
9/17/02,1.5817,USD_CAD
9/18/02,1.5785,USD_CAD
9/19/02,1.5739,USD_CAD
9/20/02,1.5725,USD_CAD
9/23/02,1.5822,USD_CAD
9/24/02,1.5867,USD_CAD
9/25/02,1.5792,USD_CAD
9/26/02,1.5745,USD_CAD
9/27/02,1.5788,USD_CAD
9/30/02,1.5869,USD_CAD
10/01/02,1.5818,USD_CAD
10/02/02,1.589,USD_CAD
10/03/02,1.5915,USD_CAD
10/04/02,1.5928,USD_CAD
10/07/02,1.5955,USD_CAD
10/08/02,1.597,USD_CAD
10/09/02,1.5968,USD_CAD
10/10/02,1.5903,USD_CAD
10/11/02,1.5865,USD_CAD
10/14/02,1.5859,USD_CAD
10/15/02,1.5873,USD_CAD
10/16/02,1.5835,USD_CAD
10/17/02,1.5696,USD_CAD
10/18/02,1.5735,USD_CAD
10/21/02,1.564,USD_CAD
10/22/02,1.568,USD_CAD
10/23/02,1.565,USD_CAD
10/24/02,1.5656,USD_CAD
10/25/02,1.5688,USD_CAD
10/28/02,1.5584,USD_CAD
10/29/02,1.5634,USD_CAD
10/30/02,1.5656,USD_CAD
10/31/02,1.5584,USD_CAD
11/01/02,1.5583,USD_CAD
11/04/02,1.5551,USD_CAD
11/05/02,1.5575,USD_CAD
11/06/02,1.553,USD_CAD
11/07/02,1.5565,USD_CAD
11/08/02,1.5646,USD_CAD
11/11/02,1.5704,USD_CAD
11/12/02,1.5781,USD_CAD
11/13/02,1.5755,USD_CAD
11/14/02,1.575,USD_CAD
11/15/02,1.5842,USD_CAD
11/18/02,1.5898,USD_CAD
11/19/02,1.584,USD_CAD
11/20/02,1.5857,USD_CAD
11/21/02,1.5775,USD_CAD
11/22/02,1.5782,USD_CAD
11/25/02,1.5733,USD_CAD
11/26/02,1.5756,USD_CAD
11/27/02,1.5725,USD_CAD
11/28/02,1.5728,USD_CAD
11/29/02,1.5649,USD_CAD
12/02/02,1.5564,USD_CAD
12/03/02,1.5572,USD_CAD
12/04/02,1.5605,USD_CAD
12/05/02,1.5614,USD_CAD
12/06/02,1.565,USD_CAD
12/09/02,1.5628,USD_CAD
12/10/02,1.5603,USD_CAD
12/11/02,1.556,USD_CAD
12/12/02,1.5541,USD_CAD
12/13/02,1.5603,USD_CAD
12/16/02,1.5617,USD_CAD
12/17/02,1.5486,USD_CAD
12/18/02,1.5532,USD_CAD
12/19/02,1.5522,USD_CAD
12/20/02,1.5501,USD_CAD
12/23/02,1.5518,USD_CAD
12/24/02,1.5478,USD_CAD
12/25/02,1.5478,USD_CAD
12/26/02,1.5579,USD_CAD
12/27/02,1.5687,USD_CAD
12/30/02,1.5773,USD_CAD
12/31/02,1.5727,USD_CAD
1/01/03,1.574,USD_CAD
1/02/03,1.5673,USD_CAD
1/03/03,1.564,USD_CAD
1/06/03,1.5593,USD_CAD
1/07/03,1.5631,USD_CAD
1/08/03,1.5606,USD_CAD
1/09/03,1.5512,USD_CAD
1/10/03,1.5449,USD_CAD
1/13/03,1.5413,USD_CAD
1/14/03,1.5406,USD_CAD
1/15/03,1.5366,USD_CAD
1/16/03,1.535,USD_CAD
1/17/03,1.5356,USD_CAD
1/20/03,1.5351,USD_CAD
1/21/03,1.5327,USD_CAD
1/22/03,1.5309,USD_CAD
1/23/03,1.5249,USD_CAD
1/24/03,1.5191,USD_CAD
1/27/03,1.5256,USD_CAD
1/28/03,1.5277,USD_CAD
1/29/03,1.5213,USD_CAD
1/30/03,1.5283,USD_CAD
1/31/03,1.5212,USD_CAD
2/03/03,1.5174,USD_CAD
2/04/03,1.515,USD_CAD
2/05/03,1.521,USD_CAD
2/06/03,1.5168,USD_CAD
2/07/03,1.5207,USD_CAD
2/10/03,1.5295,USD_CAD
2/11/03,1.5297,USD_CAD
2/12/03,1.5289,USD_CAD
2/13/03,1.5178,USD_CAD
2/14/03,1.5229,USD_CAD
2/17/03,1.5208,USD_CAD
2/18/03,1.5171,USD_CAD
2/19/03,1.5122,USD_CAD
2/20/03,1.5055,USD_CAD
2/21/03,1.5047,USD_CAD
2/24/03,1.4918,USD_CAD
2/25/03,1.4937,USD_CAD
2/26/03,1.4932,USD_CAD
2/27/03,1.4938,USD_CAD
2/28/03,1.4835,USD_CAD
3/03/03,1.4839,USD_CAD
3/04/03,1.4785,USD_CAD
3/05/03,1.4694,USD_CAD
3/06/03,1.4706,USD_CAD
3/07/03,1.4661,USD_CAD
3/10/03,1.4647,USD_CAD
3/11/03,1.4717,USD_CAD
3/12/03,1.4753,USD_CAD
3/13/03,1.4843,USD_CAD
3/14/03,1.474,USD_CAD
3/17/03,1.4802,USD_CAD
3/18/03,1.4737,USD_CAD
3/19/03,1.4825,USD_CAD
3/20/03,1.4811,USD_CAD
3/21/03,1.4945,USD_CAD
3/24/03,1.48,USD_CAD
3/25/03,1.4759,USD_CAD
3/26/03,1.4693,USD_CAD
3/27/03,1.4633,USD_CAD
3/28/03,1.4717,USD_CAD
3/31/03,1.4681,USD_CAD
4/01/03,1.4737,USD_CAD
4/02/03,1.4697,USD_CAD
4/03/03,1.4735,USD_CAD
4/04/03,1.4722,USD_CAD
4/07/03,1.4772,USD_CAD
4/08/03,1.4679,USD_CAD
4/09/03,1.4667,USD_CAD
4/10/03,1.4538,USD_CAD
4/11/03,1.452,USD_CAD
4/14/03,1.4537,USD_CAD
4/15/03,1.449,USD_CAD
4/16/03,1.4551,USD_CAD
4/17/03,1.4507,USD_CAD
4/18/03,1.4505,USD_CAD
4/21/03,1.4544,USD_CAD
4/22/03,1.447,USD_CAD
4/23/03,1.4515,USD_CAD
4/24/03,1.4562,USD_CAD
4/25/03,1.4465,USD_CAD
4/28/03,1.448,USD_CAD
4/29/03,1.4415,USD_CAD
4/30/03,1.4333,USD_CAD
5/01/03,1.4195,USD_CAD
5/02/03,1.4197,USD_CAD
5/05/03,1.4108,USD_CAD
5/06/03,1.3924,USD_CAD
5/07/03,1.397,USD_CAD
5/08/03,1.3947,USD_CAD
5/09/03,1.393,USD_CAD
5/12/03,1.3887,USD_CAD
5/13/03,1.3858,USD_CAD
5/14/03,1.3736,USD_CAD
5/15/03,1.3806,USD_CAD
5/16/03,1.3652,USD_CAD
5/19/03,1.3624,USD_CAD
5/20/03,1.3472,USD_CAD
5/21/03,1.3523,USD_CAD
5/22/03,1.373,USD_CAD
5/23/03,1.3732,USD_CAD
5/26/03,1.3723,USD_CAD
5/27/03,1.3769,USD_CAD
5/28/03,1.3847,USD_CAD
5/29/03,1.368,USD_CAD
5/30/03,1.3666,USD_CAD
6/02/03,1.3687,USD_CAD
6/03/03,1.3647,USD_CAD
6/04/03,1.361,USD_CAD
6/05/03,1.3421,USD_CAD
6/06/03,1.3588,USD_CAD
6/09/03,1.3576,USD_CAD
6/10/03,1.3636,USD_CAD
6/11/03,1.3515,USD_CAD
6/12/03,1.3475,USD_CAD
6/13/03,1.3338,USD_CAD
6/16/03,1.3437,USD_CAD
6/17/03,1.3369,USD_CAD
6/18/03,1.3358,USD_CAD
6/19/03,1.3444,USD_CAD
6/20/03,1.3604,USD_CAD
6/23/03,1.3584,USD_CAD
6/24/03,1.36,USD_CAD
6/25/03,1.3476,USD_CAD
6/26/03,1.357,USD_CAD
6/27/03,1.3484,USD_CAD
6/30/03,1.3468,USD_CAD
7/01/03,1.3527,USD_CAD
7/02/03,1.3377,USD_CAD
7/03/03,1.3365,USD_CAD
7/04/03,1.3394,USD_CAD
7/07/03,1.3483,USD_CAD
7/08/03,1.364,USD_CAD
7/09/03,1.3742,USD_CAD
7/10/03,1.3829,USD_CAD
7/11/03,1.3769,USD_CAD
7/14/03,1.3738,USD_CAD
7/15/03,1.3915,USD_CAD
7/16/03,1.3892,USD_CAD
7/17/03,1.3975,USD_CAD
7/18/03,1.4072,USD_CAD
7/21/03,1.406,USD_CAD
7/22/03,1.4158,USD_CAD
7/23/03,1.3973,USD_CAD
7/24/03,1.3942,USD_CAD
7/25/03,1.3812,USD_CAD
7/28/03,1.386,USD_CAD
7/29/03,1.3873,USD_CAD
7/30/03,1.4012,USD_CAD
7/31/03,1.405,USD_CAD
8/01/03,1.399,USD_CAD
8/04/03,1.4033,USD_CAD
8/05/03,1.3985,USD_CAD
8/06/03,1.4044,USD_CAD
8/07/03,1.3929,USD_CAD
8/08/03,1.3919,USD_CAD
8/11/03,1.3805,USD_CAD
8/12/03,1.385,USD_CAD
8/13/03,1.38,USD_CAD
8/14/03,1.3938,USD_CAD
8/15/03,1.3865,USD_CAD
8/18/03,1.3921,USD_CAD
8/19/03,1.3959,USD_CAD
8/20/03,1.4015,USD_CAD
8/21/03,1.4066,USD_CAD
8/22/03,1.4008,USD_CAD
8/25/03,1.4011,USD_CAD
8/26/03,1.3946,USD_CAD
8/27/03,1.4026,USD_CAD
8/28/03,1.3947,USD_CAD
8/29/03,1.3864,USD_CAD
9/01/03,1.3786,USD_CAD
9/02/03,1.3939,USD_CAD
9/03/03,1.379,USD_CAD
9/04/03,1.3729,USD_CAD
9/05/03,1.37,USD_CAD
9/08/03,1.3735,USD_CAD
9/09/03,1.367,USD_CAD
9/10/03,1.3683,USD_CAD
9/11/03,1.3703,USD_CAD
9/12/03,1.3643,USD_CAD
9/15/03,1.3666,USD_CAD
9/16/03,1.3685,USD_CAD
9/17/03,1.3665,USD_CAD
9/18/03,1.3626,USD_CAD
9/19/03,1.3485,USD_CAD
9/22/03,1.3533,USD_CAD
9/23/03,1.3569,USD_CAD
9/24/03,1.3508,USD_CAD
9/25/03,1.3489,USD_CAD
9/26/03,1.3535,USD_CAD
9/29/03,1.3521,USD_CAD
9/30/03,1.3528,USD_CAD
10/01/03,1.3455,USD_CAD
10/02/03,1.3401,USD_CAD
10/03/03,1.3441,USD_CAD
10/06/03,1.3409,USD_CAD
10/07/03,1.331,USD_CAD
10/08/03,1.3343,USD_CAD
10/09/03,1.339,USD_CAD
10/10/03,1.321,USD_CAD
10/13/03,1.3197,USD_CAD
10/14/03,1.3243,USD_CAD
10/15/03,1.3278,USD_CAD
10/16/03,1.3192,USD_CAD
10/17/03,1.3147,USD_CAD
10/20/03,1.3206,USD_CAD
10/21/03,1.3165,USD_CAD
10/22/03,1.3038,USD_CAD
10/23/03,1.3056,USD_CAD
10/24/03,1.3065,USD_CAD
10/27/03,1.3092,USD_CAD
10/28/03,1.3098,USD_CAD
10/29/03,1.3124,USD_CAD
10/30/03,1.3139,USD_CAD
10/31/03,1.3195,USD_CAD
11/03/03,1.3359,USD_CAD
11/04/03,1.3287,USD_CAD
11/05/03,1.3343,USD_CAD
11/06/03,1.3383,USD_CAD
11/07/03,1.3228,USD_CAD
11/10/03,1.3129,USD_CAD
11/11/03,1.3114,USD_CAD
11/12/03,1.3035,USD_CAD
11/13/03,1.2994,USD_CAD
11/14/03,1.3024,USD_CAD
11/17/03,1.3117,USD_CAD
11/18/03,1.2979,USD_CAD
11/19/03,1.305,USD_CAD
11/20/03,1.3024,USD_CAD
11/21/03,1.303,USD_CAD
11/24/03,1.3184,USD_CAD
11/25/03,1.3091,USD_CAD
11/26/03,1.3034,USD_CAD
11/27/03,1.3077,USD_CAD
11/28/03,1.2997,USD_CAD
12/01/03,1.3037,USD_CAD
12/02/03,1.2976,USD_CAD
12/03/03,1.2996,USD_CAD
12/04/03,1.3107,USD_CAD
12/05/03,1.3052,USD_CAD
12/08/03,1.2982,USD_CAD
12/09/03,1.3068,USD_CAD
12/10/03,1.3081,USD_CAD
12/11/03,1.3172,USD_CAD
12/12/03,1.3163,USD_CAD
12/15/03,1.3131,USD_CAD
12/16/03,1.3274,USD_CAD
12/17/03,1.3251,USD_CAD
12/18/03,1.3296,USD_CAD
12/19/03,1.3362,USD_CAD
12/22/03,1.3308,USD_CAD
12/23/03,1.323,USD_CAD
12/24/03,1.3065,USD_CAD
12/25/03,1.3102,USD_CAD
12/26/03,1.3068,USD_CAD
12/29/03,1.3108,USD_CAD
12/30/03,1.2934,USD_CAD
12/31/03,1.2969,USD_CAD
1/01/04,1.2833,USD_CAD
1/02/04,1.2886,USD_CAD
1/05/04,1.2805,USD_CAD
1/06/04,1.286,USD_CAD
1/07/04,1.2882,USD_CAD
1/08/04,1.2793,USD_CAD
1/09/04,1.2709,USD_CAD
1/12/04,1.276,USD_CAD
1/13/04,1.271,USD_CAD
1/14/04,1.29,USD_CAD
1/15/04,1.2951,USD_CAD
1/16/04,1.2991,USD_CAD
1/19/04,1.3015,USD_CAD
1/20/04,1.2915,USD_CAD
1/21/04,1.3014,USD_CAD
1/22/04,1.2947,USD_CAD
1/23/04,1.3131,USD_CAD
1/26/04,1.3138,USD_CAD
1/27/04,1.3057,USD_CAD
1/28/04,1.3249,USD_CAD
1/29/04,1.3296,USD_CAD
1/30/04,1.3245,USD_CAD
2/02/04,1.3369,USD_CAD
2/03/04,1.3377,USD_CAD
2/04/04,1.3329,USD_CAD
2/05/04,1.3378,USD_CAD
2/06/04,1.3255,USD_CAD
2/09/04,1.3281,USD_CAD
2/10/04,1.3308,USD_CAD
2/11/04,1.3125,USD_CAD
2/12/04,1.319,USD_CAD
2/13/04,1.3165,USD_CAD
2/16/04,1.3156,USD_CAD
2/17/04,1.3105,USD_CAD
2/18/04,1.3239,USD_CAD
2/19/04,1.33,USD_CAD
2/20/04,1.3369,USD_CAD
2/23/04,1.337,USD_CAD
2/24/04,1.3291,USD_CAD
2/25/04,1.3338,USD_CAD
2/26/04,1.3428,USD_CAD
2/27/04,1.3353,USD_CAD
3/01/04,1.3384,USD_CAD
3/02/04,1.3424,USD_CAD
3/03/04,1.3386,USD_CAD
3/04/04,1.3335,USD_CAD
3/05/04,1.322,USD_CAD
3/08/04,1.3198,USD_CAD
3/09/04,1.3245,USD_CAD
3/10/04,1.3247,USD_CAD
3/11/04,1.3197,USD_CAD
3/12/04,1.3357,USD_CAD
3/15/04,1.3335,USD_CAD
3/16/04,1.3325,USD_CAD
3/17/04,1.3383,USD_CAD
3/18/04,1.3287,USD_CAD
3/19/04,1.3333,USD_CAD
3/22/04,1.3338,USD_CAD
3/23/04,1.3326,USD_CAD
3/24/04,1.3419,USD_CAD
3/25/04,1.3296,USD_CAD
3/26/04,1.319,USD_CAD
3/29/04,1.3087,USD_CAD
3/30/04,1.3066,USD_CAD
3/31/04,1.3097,USD_CAD
4/01/04,1.3064,USD_CAD
4/02/04,1.3157,USD_CAD
4/05/04,1.3136,USD_CAD
4/06/04,1.3095,USD_CAD
4/07/04,1.3093,USD_CAD
4/08/04,1.3276,USD_CAD
4/09/04,1.3272,USD_CAD
4/12/04,1.3359,USD_CAD
4/13/04,1.3357,USD_CAD
4/14/04,1.3445,USD_CAD
4/15/04,1.3432,USD_CAD
4/16/04,1.3443,USD_CAD
4/19/04,1.3445,USD_CAD
4/20/04,1.3563,USD_CAD
4/21/04,1.3583,USD_CAD
4/22/04,1.3557,USD_CAD
4/23/04,1.3613,USD_CAD
4/26/04,1.3483,USD_CAD
4/27/04,1.3518,USD_CAD
4/28/04,1.3758,USD_CAD
4/29/04,1.3695,USD_CAD
4/30/04,1.37,USD_CAD
5/03/04,1.3737,USD_CAD
5/04/04,1.3704,USD_CAD
5/05/04,1.3735,USD_CAD
5/06/04,1.3784,USD_CAD
5/07/04,1.3828,USD_CAD
5/10/04,1.3914,USD_CAD
5/11/04,1.3857,USD_CAD
5/12/04,1.3872,USD_CAD
5/13/04,1.3933,USD_CAD
5/14/04,1.387,USD_CAD
5/17/04,1.3971,USD_CAD
5/18/04,1.3899,USD_CAD
5/19/04,1.3752,USD_CAD
5/20/04,1.3677,USD_CAD
5/21/04,1.3739,USD_CAD
5/24/04,1.3699,USD_CAD
5/25/04,1.3719,USD_CAD
5/26/04,1.3706,USD_CAD
5/27/04,1.358,USD_CAD
5/28/04,1.3626,USD_CAD
5/31/04,1.3624,USD_CAD
6/01/04,1.3674,USD_CAD
6/02/04,1.3612,USD_CAD
6/03/04,1.3632,USD_CAD
6/04/04,1.3514,USD_CAD
6/07/04,1.3466,USD_CAD
6/08/04,1.3498,USD_CAD
6/09/04,1.3594,USD_CAD
6/10/04,1.3598,USD_CAD
6/11/04,1.3659,USD_CAD
6/14/04,1.375,USD_CAD
6/15/04,1.3693,USD_CAD
6/16/04,1.3731,USD_CAD
6/17/04,1.3718,USD_CAD
6/18/04,1.3643,USD_CAD
6/21/04,1.3653,USD_CAD
6/22/04,1.358,USD_CAD
6/23/04,1.3598,USD_CAD
6/24/04,1.3447,USD_CAD
6/25/04,1.3506,USD_CAD
6/28/04,1.3481,USD_CAD
6/29/04,1.3453,USD_CAD
6/30/04,1.3329,USD_CAD
7/01/04,1.3314,USD_CAD
7/02/04,1.3236,USD_CAD
7/05/04,1.326,USD_CAD
7/06/04,1.3281,USD_CAD
7/07/04,1.3215,USD_CAD
7/08/04,1.3171,USD_CAD
7/09/04,1.3182,USD_CAD
7/12/04,1.3182,USD_CAD
7/13/04,1.319,USD_CAD
7/14/04,1.3226,USD_CAD
7/15/04,1.3236,USD_CAD
7/16/04,1.3106,USD_CAD
7/19/04,1.3073,USD_CAD
7/20/04,1.3136,USD_CAD
7/21/04,1.3216,USD_CAD
7/22/04,1.3176,USD_CAD
7/23/04,1.3216,USD_CAD
7/26/04,1.3317,USD_CAD
7/27/04,1.3327,USD_CAD
7/28/04,1.3294,USD_CAD
7/29/04,1.3258,USD_CAD
7/30/04,1.3317,USD_CAD
8/02/04,1.3325,USD_CAD
8/03/04,1.3175,USD_CAD
8/04/04,1.3163,USD_CAD
8/05/04,1.3188,USD_CAD
8/06/04,1.3125,USD_CAD
8/09/04,1.3184,USD_CAD
8/10/04,1.3209,USD_CAD
8/11/04,1.3247,USD_CAD
8/12/04,1.3312,USD_CAD
8/13/04,1.3085,USD_CAD
8/16/04,1.3066,USD_CAD
8/17/04,1.3068,USD_CAD
8/18/04,1.3047,USD_CAD
8/19/04,1.2967,USD_CAD
8/20/04,1.2978,USD_CAD
8/23/04,1.3075,USD_CAD
8/24/04,1.3069,USD_CAD
8/25/04,1.3047,USD_CAD
8/26/04,1.3077,USD_CAD
8/27/04,1.3123,USD_CAD
8/30/04,1.317,USD_CAD
8/31/04,1.3125,USD_CAD
9/01/04,1.3072,USD_CAD
9/02/04,1.2999,USD_CAD
9/03/04,1.3001,USD_CAD
9/06/04,1.2982,USD_CAD
9/07/04,1.2879,USD_CAD
9/08/04,1.2902,USD_CAD
9/09/04,1.2872,USD_CAD
9/10/04,1.2912,USD_CAD
9/13/04,1.3015,USD_CAD
9/14/04,1.2938,USD_CAD
9/15/04,1.2967,USD_CAD
9/16/04,1.2901,USD_CAD
9/17/04,1.2978,USD_CAD
9/20/04,1.2938,USD_CAD
9/21/04,1.2867,USD_CAD
9/22/04,1.2827,USD_CAD
9/23/04,1.2798,USD_CAD
9/24/04,1.2736,USD_CAD
9/27/04,1.2717,USD_CAD
9/28/04,1.2721,USD_CAD
9/29/04,1.2702,USD_CAD
9/30/04,1.262,USD_CAD
10/01/04,1.2605,USD_CAD
10/04/04,1.2717,USD_CAD
10/05/04,1.2607,USD_CAD
10/06/04,1.2592,USD_CAD
10/07/04,1.2604,USD_CAD
10/08/04,1.2515,USD_CAD
10/11/04,1.2548,USD_CAD
10/12/04,1.2561,USD_CAD
10/13/04,1.2563,USD_CAD
10/14/04,1.2569,USD_CAD
10/15/04,1.2536,USD_CAD
10/18/04,1.2567,USD_CAD
10/19/04,1.2592,USD_CAD
10/20/04,1.2462,USD_CAD
10/21/04,1.2429,USD_CAD
10/22/04,1.2344,USD_CAD
10/25/04,1.221,USD_CAD
10/26/04,1.2254,USD_CAD
10/27/04,1.2256,USD_CAD
10/28/04,1.222,USD_CAD
10/29/04,1.218,USD_CAD
11/01/04,1.2233,USD_CAD
11/02/04,1.2248,USD_CAD
11/03/04,1.2089,USD_CAD
11/04/04,1.2073,USD_CAD
11/05/04,1.1979,USD_CAD
11/08/04,1.1938,USD_CAD
11/09/04,1.2001,USD_CAD
11/10/04,1.1942,USD_CAD
11/11/04,1.1959,USD_CAD
11/12/04,1.1924,USD_CAD
11/15/04,1.2007,USD_CAD
11/16/04,1.1961,USD_CAD
11/17/04,1.1951,USD_CAD
11/18/04,1.2062,USD_CAD
11/19/04,1.1932,USD_CAD
11/22/04,1.1865,USD_CAD
11/23/04,1.1847,USD_CAD
11/24/04,1.1801,USD_CAD
11/25/04,1.1779,USD_CAD
11/26/04,1.1754,USD_CAD
11/29/04,1.1865,USD_CAD
11/30/04,1.1856,USD_CAD
12/01/04,1.1834,USD_CAD
12/02/04,1.1932,USD_CAD
12/03/04,1.1907,USD_CAD
12/06/04,1.2007,USD_CAD
12/07/04,1.2081,USD_CAD
12/08/04,1.2145,USD_CAD
12/09/04,1.222,USD_CAD
12/10/04,1.2254,USD_CAD
12/13/04,1.2277,USD_CAD
12/14/04,1.2356,USD_CAD
12/15/04,1.2254,USD_CAD
12/16/04,1.2334,USD_CAD
12/17/04,1.2271,USD_CAD
12/20/04,1.2289,USD_CAD
12/21/04,1.2307,USD_CAD
12/22/04,1.242,USD_CAD
12/23/04,1.2312,USD_CAD
12/24/04,1.2298,USD_CAD
12/27/04,1.2188,USD_CAD
12/28/04,1.2172,USD_CAD
12/29/04,1.2102,USD_CAD
12/30/04,1.2046,USD_CAD
12/31/04,1.2029,USD_CAD
1/03/05,1.2078,USD_CAD
1/04/05,1.2224,USD_CAD
1/05/05,1.226,USD_CAD
1/06/05,1.2361,USD_CAD
1/07/05,1.2313,USD_CAD
1/10/05,1.2226,USD_CAD
1/11/05,1.2182,USD_CAD
